rank,word,count,frequency,zipf
3258,wrap,11865,1.83e-05,4.26
3259,randy,11863,1.829e-05,4.26
3260,behalf,11840,1.826e-05,4.26
3261,reasonable,11835,1.825e-05,4.26
3262,trunk,11828,1.824e-05,4.26
3263,homes,11826,1.824e-05,4.26
3264,festival,11823,1.823e-05,4.26
3265,tradition,11821,1.823e-05,4.26
3266,cigarettes,11817,1.822e-05,4.26
3267,le,11814,1.822e-05,4.26
3268,beside,11813,1.822e-05,4.26
3269,harvey,11810,1.821e-05,4.26
3270,motive,11808,1.821e-05,4.26
3271,beings,11805,1.82e-05,4.26
3272,bishop,11803,1.82e-05,4.26
3273,dealer,11801,1.82e-05,4.26
3274,defendant,11798,1.819e-05,4.26
3275,backup,11798,1.819e-05,4.26
3276,wounds,11782,1.817e-05,4.26
3277,ouch,11779,1.816e-05,4.26
3278,ann,11776,1.816e-05,4.26
3279,nearby,11769,1.815e-05,4.26
3280,drank,11765,1.814e-05,4.26
3281,effects,11765,1.814e-05,4.26
3282,jonathan,11764,1.814e-05,4.26
3283,dennis,11751,1.812e-05,4.26
3284,benefit,11751,1.812e-05,4.26
3285,adventure,11744,1.811e-05,4.26
3286,territory,11737,1.81e-05,4.26
3287,ve,11729,1.809e-05,4.26
3288,apology,11723,1.808e-05,4.26
3289,dylan,11723,1.808e-05,4.26
3290,unlike,11719,1.807e-05,4.26
3291,owns,11717,1.807e-05,4.26
3292,boxes,11699,1.804e-05,4.26
3293,thus,11684,1.802e-05,4.26
3294,clay,11682,1.801e-05,4.26
3295,developed,11679,1.801e-05,4.26
3296,busted,11678,1.801e-05,4.26
3297,pipe,11672,1.8e-05,4.26
3298,gray,11667,1.799e-05,4.26
3299,goods,11659,1.798e-05,4.25
3300,favourite,11650,1.797e-05,4.25
3301,salad,11646,1.796e-05,4.25
3302,loyal,11641,1.795e-05,4.25
3303,atmosphere,11639,1.795e-05,4.25
3304,eva,11633,1.794e-05,4.25
3305,freaking,11630,1.793e-05,4.25
3306,dropping,11626,1.793e-05,4.25
3307,strangers,11621,1.792e-05,4.25
3308,mouse,11619,1.792e-05,4.25
3309,downtown,11608,1.79e-05,4.25
3310,francisco,11606,1.79e-05,4.25
3311,heroes,11601,1.789e-05,4.25
3312,pit,11599,1.789e-05,4.25
3313,rotten,11586,1.787e-05,4.25
3314,paradise,11584,1.786e-05,4.25
3315,meantime,11582,1.786e-05,4.25
3316,jess,11577,1.785e-05,4.25
3317,organization,11576,1.785e-05,4.25
3318,hills,11575,1.785e-05,4.25
3319,exam,11573,1.785e-05,4.25
3320,cock,11565,1.783e-05,4.25
3321,fairy,11562,1.783e-05,4.25
3322,earl,11562,1.783e-05,4.25
3323,comment,11561,1.783e-05,4.25
3324,activity,11555,1.782e-05,4.25
3325,frame,11555,1.782e-05,4.25
3326,knight,11542,1.78e-05,4.25
3327,testing,11541,1.78e-05,4.25
3328,habit,11536,1.779e-05,4.25
3329,shelter,11527,1.778e-05,4.25
3330,flow,11524,1.777e-05,4.25
3331,jennifer,11509,1.775e-05,4.25
3332,holes,11505,1.774e-05,4.25
3333,prevent,11504,1.774e-05,4.25
3334,anthony,11504,1.774e-05,4.25
3335,lend,11500,1.773e-05,4.25
3336,cooper,11490,1.772e-05,4.25
3337,figures,11488,1.772e-05,4.25
3338,boston,11484,1.771e-05,4.25
3339,sample,11484,1.771e-05,4.25
3340,strip,11481,1.77e-05,4.25
3341,landed,11481,1.77e-05,4.25
3342,buzzing,11477,1.77e-05,4.25
3343,monk,11475,1.77e-05,4.25
3344,slightly,11474,1.769e-05,4.25
3345,produce,11471,1.769e-05,4.25
3346,annoying,11467,1.768e-05,4.25
3347,judgment,11459,1.767e-05,4.25
3348,laundry,11458,1.767e-05,4.25
3349,ron,11456,1.767e-05,4.25
3350,lousy,11454,1.766e-05,4.25
3351,souls,11454,1.766e-05,4.25
3352,existence,11448,1.765e-05,4.25
3353,belly,11442,1.764e-05,4.25
3354,tries,11441,1.764e-05,4.25
3355,foster,11435,1.763e-05,4.25
3356,returning,11434,1.763e-05,4.25
3357,answered,11431,1.763e-05,4.25
3358,ward,11428,1.762e-05,4.25
3359,plants,11419,1.761e-05,4.25
3360,actress,11417,1.761e-05,4.25
3361,chairman,11416,1.76e-05,4.25
3362,individual,11409,1.759e-05,4.25
3363,hopes,11409,1.759e-05,4.25
3364,tattoo,11407,1.759e-05,4.25
3365,fence,11402,1.758e-05,4.25
3366,sink,11400,1.758e-05,4.25
3367,punk,11400,1.758e-05,4.25
3368,confident,11399,1.758e-05,4.25
3369,yay,11393,1.757e-05,4.24
3370,mistaken,11385,1.756e-05,4.24
3371,limit,11384,1.756e-05,4.24
3372,bothering,11383,1.755e-05,4.24
3373,st,11375,1.754e-05,4.24
3374,uncomfortable,11371,1.754e-05,4.24
3375,wednesday,11367,1.753e-05,4.24
3376,gifts,11365,1.753e-05,4.24
3377,policeman,11364,1.752e-05,4.24
3378,na,11360,1.752e-05,4.24
3379,precisely,11346,1.75e-05,4.24
3380,lawyers,11345,1.75e-05,4.24
3381,greek,11339,1.749e-05,4.24
3382,merely,11335,1.748e-05,4.24
3383,criminals,11335,1.748e-05,4.24
3384,underwear,11333,1.748e-05,4.24
3385,hoped,11315,1.745e-05,4.24
3386,earned,11315,1.745e-05,4.24
3387,reveal,11310,1.744e-05,4.24
3388,appeared,11306,1.743e-05,4.24
3389,derek,11306,1.743e-05,4.24
3390,heavens,11304,1.743e-05,4.24
3391,personality,11303,1.743e-05,4.24
3392,batman,11300,1.743e-05,4.24
3393,virginia,11288,1.741e-05,4.24
3394,wives,11285,1.74e-05,4.24
3395,colour,11281,1.74e-05,4.24
3396,worker,11277,1.739e-05,4.24
3397,pope,11257,1.736e-05,4.24
3398,instructions,11252,1.735e-05,4.24
3399,intelligent,11251,1.735e-05,4.24
3400,worrying,11246,1.734e-05,4.24
3401,vince,11246,1.734e-05,4.24
3402,comin,11237,1.733e-05,4.24
3403,cried,11236,1.733e-05,4.24
3404,traveling,11223,1.731e-05,4.24
3405,bells,11222,1.731e-05,4.24
3406,impact,11206,1.728e-05,4.24
3407,robbed,11188,1.725e-05,4.24
3408,relief,11188,1.725e-05,4.24
3409,host,11183,1.725e-05,4.24
3410,footage,11171,1.723e-05,4.24
3411,odds,11170,1.723e-05,4.24
3412,patrol,11170,1.723e-05,4.24
3413,circus,11167,1.722e-05,4.24
3414,mud,11166,1.722e-05,4.24
3415,captured,11164,1.722e-05,4.24
3416,lessons,11157,1.721e-05,4.24
3417,occasion,11152,1.72e-05,4.24
3418,sets,11151,1.72e-05,4.24
3419,pulse,11145,1.719e-05,4.24
3420,ad,11131,1.717e-05,4.23
3421,invented,11131,1.717e-05,4.23
3422,diamonds,11128,1.716e-05,4.23
3423,matthew,11128,1.716e-05,4.23
3424,auntie,11127,1.716e-05,4.23
3425,cloud,11125,1.716e-05,4.23
3426,francis,11123,1.715e-05,4.23
3427,angels,11121,1.715e-05,4.23
3428,hers,11120,1.715e-05,4.23
3429,classes,11120,1.715e-05,4.23
3430,signature,11114,1.714e-05,4.23
3431,complain,11112,1.714e-05,4.23
3432,blah,11108,1.713e-05,4.23
3433,monitor,11106,1.713e-05,4.23
3434,options,11104,1.712e-05,4.23
3435,claims,11103,1.712e-05,4.23
3436,flies,11093,1.711e-05,4.23
3437,pat,11084,1.709e-05,4.23
3438,britain,11077,1.708e-05,4.23
3439,hid,11076,1.708e-05,4.23
3440,wailing,11070,1.707e-05,4.23
3441,listened,11059,1.705e-05,4.23
3442,countries,11055,1.705e-05,4.23
3443,vic,11054,1.705e-05,4.23
3444,yell,11053,1.704e-05,4.23
3445,rats,11046,1.703e-05,4.23
3446,wondered,11041,1.703e-05,4.23
3447,smooth,11036,1.702e-05,4.23
3448,resist,11034,1.702e-05,4.23
3449,companies,11033,1.701e-05,4.23
3450,fantasy,11031,1.701e-05,4.23
3451,passport,11030,1.701e-05,4.23
3452,pitch,11022,1.7e-05,4.23
3453,hammer,11015,1.699e-05,4.23
3454,homicide,11008,1.698e-05,4.23
3455,casey,11004,1.697e-05,4.23
3456,holds,11004,1.697e-05,4.23
3457,flew,10994,1.695e-05,4.23
3458,jacob,10984,1.694e-05,4.23
3459,noon,10982,1.694e-05,4.23
3460,helicopter,10980,1.693e-05,4.23
3461,dishes,10980,1.693e-05,4.23
3462,spin,10980,1.693e-05,4.23
3463,charm,10980,1.693e-05,4.23
3464,slap,10977,1.693e-05,4.23
3465,apply,10970,1.692e-05,4.23
3466,fools,10969,1.692e-05,4.23
3467,screeching,10966,1.691e-05,4.23
3468,discover,10961,1.69e-05,4.23
3469,previous,10960,1.69e-05,4.23
3470,kit,10959,1.69e-05,4.23
3471,authorities,10958,1.69e-05,4.23
3472,moaning,10957,1.69e-05,4.23
3473,photograph,10953,1.689e-05,4.23
3474,sales,10950,1.689e-05,4.23
3475,fifty,10941,1.687e-05,4.23
3476,mickey,10939,1.687e-05,4.23
3477,beneath,10937,1.687e-05,4.23
3478,farewell,10937,1.687e-05,4.23
3479,clouds,10936,1.686e-05,4.23
3480,slipped,10931,1.686e-05,4.23
3481,represent,10930,1.686e-05,4.23
3482,deaf,10924,1.685e-05,4.23
3483,facing,10917,1.684e-05,4.23
3484,offense,10906,1.682e-05,4.23
3485,citizen,10905,1.682e-05,4.23
3486,clown,10883,1.678e-05,4.22
3487,snap,10881,1.678e-05,4.22
3488,messing,10878,1.677e-05,4.22
3489,hood,10873,1.677e-05,4.22
3490,twelve,10871,1.676e-05,4.22
3491,interests,10866,1.676e-05,4.22
3492,cheated,10865,1.675e-05,4.22
3493,liz,10861,1.675e-05,4.22
3494,informed,10853,1.674e-05,4.22
3495,humanity,10845,1.672e-05,4.22
3496,producer,10843,1.672e-05,4.22
3497,technically,10839,1.671e-05,4.22
3498,accounts,10832,1.67e-05,4.22
3499,extreme,10829,1.67e-05,4.22
3500,gettin,10829,1.67e-05,4.22
3501,cia,10825,1.669e-05,4.22
3502,ii,10823,1.669e-05,4.22
3503,pays,10813,1.667e-05,4.22
3504,profile,10808,1.667e-05,4.22
3505,oxygen,10804,1.666e-05,4.22
3506,jeez,10797,1.665e-05,4.22
3507,gene,10796,1.665e-05,4.22
3508,shed,10791,1.664e-05,4.22
3509,minor,10781,1.663e-05,4.22
3510,ex,10780,1.662e-05,4.22
3511,theatre,10776,1.662e-05,4.22
3512,scientific,10774,1.661e-05,4.22
3513,lovers,10769,1.661e-05,4.22
3514,chaos,10764,1.66e-05,4.22
3515,rocket,10752,1.658e-05,4.22
3516,math,10739,1.656e-05,4.22
3517,stubborn,10738,1.656e-05,4.22
3518,august,10736,1.656e-05,4.22
3519,oi,10736,1.656e-05,4.22
3520,chips,10734,1.655e-05,4.22
3521,intense,10734,1.655e-05,4.22
3522,grey,10729,1.655e-05,4.22
3523,talkin,10729,1.655e-05,4.22
3524,terrorist,10728,1.654e-05,4.22
3525,angle,10724,1.654e-05,4.22
3526,invitation,10721,1.653e-05,4.22
3527,gus,10715,1.652e-05,4.22
3528,gambling,10714,1.652e-05,4.22
3529,respond,10704,1.651e-05,4.22
3530,thirty,10699,1.65e-05,4.22
3531,procedure,10698,1.65e-05,4.22
3532,absolute,10696,1.649e-05,4.22
3533,investigate,10695,1.649e-05,4.22
3534,tragedy,10691,1.649e-05,4.22
3535,stable,10690,1.648e-05,4.22
3536,session,10682,1.647e-05,4.22
3537,capture,10679,1.647e-05,4.22
3538,marrying,10677,1.646e-05,4.22
3539,ripped,10671,1.646e-05,4.22
3540,attacks,10669,1.645e-05,4.22
3541,stretch,10667,1.645e-05,4.22
3542,bush,10666,1.645e-05,4.22
3543,dates,10660,1.644e-05,4.22
3544,unable,10659,1.644e-05,4.22
3545,gates,10658,1.644e-05,4.22
3546,mars,10656,1.643e-05,4.22
3547,artists,10655,1.643e-05,4.22
3548,increase,10629,1.639e-05,4.21
3549,tastes,10620,1.638e-05,4.21
3550,cared,10611,1.636e-05,4.21
3551,bottles,10606,1.636e-05,4.21
3552,highest,10590,1.633e-05,4.21
3553,whirring,10589,1.633e-05,4.21
3554,meanwhile,10589,1.633e-05,4.21
3555,nate,10583,1.632e-05,4.21
3556,grabbed,10579,1.631e-05,4.21
3557,pigs,10566,1.629e-05,4.21
3558,chop,10564,1.629e-05,4.21
3559,olivia,10560,1.628e-05,4.21
3560,wheels,10557,1.628e-05,4.21
3561,shocked,10546,1.626e-05,4.21
3562,reverend,10539,1.625e-05,4.21
3563,commercial,10539,1.625e-05,4.21
3564,escort,10537,1.625e-05,4.21
3565,engagement,10535,1.625e-05,4.21
3566,corpse,10531,1.624e-05,4.21
3567,louise,10525,1.623e-05,4.21
3568,worthy,10519,1.622e-05,4.21
3569,scale,10519,1.622e-05,4.21
3570,beats,10517,1.622e-05,4.21
3571,williams,10516,1.622e-05,4.21
3572,threatening,10510,1.621e-05,4.21
3573,exists,10509,1.621e-05,4.21
3574,academy,10509,1.621e-05,4.21
3575,acts,10506,1.62e-05,4.21
3576,hop,10501,1.619e-05,4.21
3577,judges,10490,1.618e-05,4.21
3578,furniture,10487,1.617e-05,4.21
3579,shared,10484,1.617e-05,4.21
3580,ralph,10474,1.615e-05,4.21
3581,consequences,10473,1.615e-05,4.21
3582,engineer,10471,1.615e-05,4.21
3583,schools,10470,1.615e-05,4.21
3584,softly,10462,1.613e-05,4.21
3585,bombs,10459,1.613e-05,4.21
3586,caroline,10457,1.613e-05,4.21
3587,shark,10456,1.612e-05,4.21
3588,transport,10456,1.612e-05,4.21
3589,population,10449,1.611e-05,4.21
3590,succeed,10441,1.61e-05,4.21
3591,creepy,10420,1.607e-05,4.21
3592,sneak,10416,1.606e-05,4.21
3593,studies,10402,1.604e-05,4.21
3594,destruction,10401,1.604e-05,4.21
3595,keith,10400,1.604e-05,4.21
3596,protected,10400,1.604e-05,4.21
3597,monsters,10398,1.603e-05,4.2
3598,joining,10396,1.603e-05,4.2
3599,punished,10395,1.603e-05,4.2
3600,lightning,10394,1.603e-05,4.2
3601,malcolm,10382,1.601e-05,4.2
3602,shell,10381,1.601e-05,4.2
3603,fascinating,10378,1.6e-05,4.2
3604,chamber,10376,1.6e-05,4.2
3605,ethan,10374,1.6e-05,4.2
3606,romance,10374,1.6e-05,4.2
3607,instance,10371,1.599e-05,4.2
3608,jumping,10367,1.599e-05,4.2
3609,groups,10365,1.598e-05,4.2
3610,exhausted,10362,1.598e-05,4.2
3611,testify,10361,1.598e-05,4.2
3612,studied,10355,1.597e-05,4.2
3613,walker,10355,1.597e-05,4.2
3614,pin,10355,1.597e-05,4.2
3615,imagined,10353,1.597e-05,4.2
3616,drill,10349,1.596e-05,4.2
3617,investigating,10348,1.596e-05,4.2
3618,ye,10344,1.595e-05,4.2
3619,experienced,10323,1.592e-05,4.2
3620,elena,10323,1.592e-05,4.2
3621,necklace,10321,1.592e-05,4.2
3622,loyalty,10321,1.592e-05,4.2
3623,junk,10313,1.59e-05,4.2
3624,cole,10307,1.589e-05,4.2
3625,cries,10306,1.589e-05,4.2
3626,stanley,10305,1.589e-05,4.2
3627,rita,10304,1.589e-05,4.2
3628,southern,10300,1.588e-05,4.2
3629,blocks,10290,1.587e-05,4.2
3630,emotions,10289,1.587e-05,4.2
3631,begun,10285,1.586e-05,4.2
3632,maya,10285,1.586e-05,4.2
3633,liver,10281,1.585e-05,4.2
3634,serving,10281,1.585e-05,4.2
3635,matches,10279,1.585e-05,4.2
3636,surgeon,10278,1.585e-05,4.2
3637,granted,10275,1.584e-05,4.2
3638,jazz,10272,1.584e-05,4.2
3639,july,10271,1.584e-05,4.2
3640,supplies,10271,1.584e-05,4.2
3641,deeper,10270,1.584e-05,4.2
3642,typical,10266,1.583e-05,4.2
3643,kicking,10265,1.583e-05,4.2
3644,obey,10262,1.582e-05,4.2
3645,dancer,10251,1.581e-05,4.2
3646,remote,10235,1.578e-05,4.2
3647,daughters,10230,1.578e-05,4.2
3648,moron,10229,1.577e-05,4.2
3649,latin,10223,1.576e-05,4.2
3650,teachers,10214,1.575e-05,4.2
3651,toby,10209,1.574e-05,4.2
3652,sandy,10207,1.574e-05,4.2
3653,dragged,10206,1.574e-05,4.2
3654,strategy,10205,1.574e-05,4.2
3655,parent,10204,1.574e-05,4.2
3656,jin,10200,1.573e-05,4.2
3657,album,10199,1.573e-05,4.2
3658,compared,10181,1.57e-05,4.2
3659,rubbish,10181,1.57e-05,4.2
3660,helpful,10173,1.569e-05,4.2
3661,powder,10172,1.569e-05,4.2
3662,sync,10168,1.568e-05,4.2
3663,bum,10165,1.568e-05,4.2
3664,passes,10162,1.567e-05,4.2
3665,joan,10153,1.566e-05,4.19
3666,fort,10152,1.566e-05,4.19
3667,choices,10148,1.565e-05,4.19
3668,alley,10145,1.564e-05,4.19
3669,supper,10144,1.564e-05,4.19
3670,penis,10143,1.564e-05,4.19
3671,alibi,10141,1.564e-05,4.19
3672,sammy,10138,1.563e-05,4.19
3673,pole,10136,1.563e-05,4.19
3674,coke,10133,1.563e-05,4.19
3675,scientist,10126,1.562e-05,4.19
3676,fighter,10121,1.561e-05,4.19
3677,highway,10103,1.558e-05,4.19
3678,blade,10100,1.558e-05,4.19
3679,alpha,10093,1.556e-05,4.19
3680,diet,10092,1.556e-05,4.19
3681,liquor,10090,1.556e-05,4.19
3682,jet,10082,1.555e-05,4.19
3683,widow,10080,1.554e-05,4.19
3684,liberty,10080,1.554e-05,4.19
3685,philip,10080,1.554e-05,4.19
3686,moral,10077,1.554e-05,4.19
3687,carrie,10062,1.552e-05,4.19
3688,award,10055,1.551e-05,4.19
3689,grief,10054,1.55e-05,4.19
3690,thirsty,10053,1.55e-05,4.19
3691,ashley,10047,1.549e-05,4.19
3692,random,10039,1.548e-05,4.19
3693,suspects,10038,1.548e-05,4.19
3694,intention,10035,1.547e-05,4.19
3695,julian,10026,1.546e-05,4.19
3696,active,10024,1.546e-05,4.19
3697,tools,10020,1.545e-05,4.19
3698,driven,10014,1.544e-05,4.19
3699,trauma,10014,1.544e-05,4.19
3700,headache,10008,1.543e-05,4.19
3701,safely,10001,1.542e-05,4.19
3702,alexander,10001,1.542e-05,4.19
3703,knee,10000,1.542e-05,4.19
3704,lads,9999,1.542e-05,4.19
3705,novel,9997,1.542e-05,4.19
3706,conversations,9995,1.541e-05,4.19
3707,waters,9992,1.541e-05,4.19
3708,lookin,9991,1.541e-05,4.19
3709,invisible,9991,1.541e-05,4.19
3710,internal,9988,1.54e-05,4.19
3711,peaceful,9987,1.54e-05,4.19
3712,humming,9986,1.54e-05,4.19
3713,washed,9985,1.54e-05,4.19
3714,drives,9981,1.539e-05,4.19
3715,talented,9970,1.537e-05,4.19
3716,li,9969,1.537e-05,4.19
3717,aid,9965,1.537e-05,4.19
3718,elephant,9951,1.535e-05,4.19
3719,troubles,9940,1.533e-05,4.19
3720,core,9939,1.533e-05,4.19
3721,serial,9936,1.532e-05,4.19
3722,painted,9934,1.532e-05,4.19
3723,divine,9926,1.531e-05,4.18
3724,jam,9923,1.53e-05,4.18
3725,goat,9922,1.53e-05,4.18
3726,opera,9918,1.529e-05,4.18
3727,thieves,9915,1.529e-05,4.18
3728,guessing,9912,1.529e-05,4.18
3729,objection,9894,1.526e-05,4.18
3730,whiskey,9893,1.526e-05,4.18
3731,florida,9889,1.525e-05,4.18
3732,resistance,9888,1.525e-05,4.18
3733,dressing,9887,1.525e-05,4.18
3734,attached,9884,1.524e-05,4.18
3735,aaron,9883,1.524e-05,4.18
3736,brief,9876,1.523e-05,4.18
3737,punish,9876,1.523e-05,4.18
3738,eternal,9873,1.523e-05,4.18
3739,lois,9872,1.522e-05,4.18
3740,required,9862,1.521e-05,4.18
3741,victoria,9858,1.52e-05,4.18
3742,fabulous,9853,1.519e-05,4.18
3743,twins,9850,1.519e-05,4.18
3744,characters,9847,1.518e-05,4.18
3745,cooked,9846,1.518e-05,4.18
3746,ln,9844,1.518e-05,4.18
3747,ruth,9836,1.517e-05,4.18
3748,dreamed,9835,1.517e-05,4.18
3749,arts,9831,1.516e-05,4.18
3750,naughty,9829,1.516e-05,4.18
3751,stabbed,9824,1.515e-05,4.18
3752,tend,9824,1.515e-05,4.18
3753,diane,9819,1.514e-05,4.18
3754,tap,9813,1.513e-05,4.18
3755,soap,9811,1.513e-05,4.18
3756,locker,9803,1.512e-05,4.18
3757,development,9803,1.512e-05,4.18
3758,images,9802,1.512e-05,4.18
3759,prick,9801,1.511e-05,4.18
3760,global,9793,1.51e-05,4.18
3761,string,9786,1.509e-05,4.18
3762,bitter,9785,1.509e-05,4.18
3763,sharing,9785,1.509e-05,4.18
3764,corn,9781,1.508e-05,4.18
3765,craig,9781,1.508e-05,4.18
3766,fits,9779,1.508e-05,4.18
3767,tent,9777,1.508e-05,4.18
3768,forms,9776,1.508e-05,4.18
3769,votes,9774,1.507e-05,4.18
3770,harold,9771,1.507e-05,4.18
3771,propose,9771,1.507e-05,4.18
3772,monica,9766,1.506e-05,4.18
3773,constantly,9765,1.506e-05,4.18
3774,granny,9765,1.506e-05,4.18
3775,nicely,9761,1.505e-05,4.18
3776,nerves,9761,1.505e-05,4.18
3777,arguing,9761,1.505e-05,4.18
3778,abuse,9756,1.504e-05,4.18
3779,relatives,9754,1.504e-05,4.18
3780,survival,9752,1.504e-05,4.18
3781,gloves,9750,1.504e-05,4.18
3782,tracking,9747,1.503e-05,4.18
3783,zoe,9744,1.503e-05,4.18
3784,bend,9739,1.502e-05,4.18
3785,review,9732,1.501e-05,4.18
3786,connect,9723,1.499e-05,4.18
3787,separated,9723,1.499e-05,4.18
3788,elder,9722,1.499e-05,4.18
3789,beard,9718,1.499e-05,4.18
3790,admiral,9717,1.498e-05,4.18
3791,diana,9717,1.498e-05,4.18
3792,salary,9710,1.497e-05,4.18
3793,areas,9709,1.497e-05,4.18
3794,disturb,9707,1.497e-05,4.18
3795,pro,9706,1.497e-05,4.18
3796,maintain,9704,1.496e-05,4.17
3797,solved,9703,1.496e-05,4.17
3798,wealth,9699,1.496e-05,4.17
3799,bitches,9695,1.495e-05,4.17
3800,possession,9686,1.494e-05,4.17
3801,sang,9686,1.494e-05,4.17
3802,gimme,9685,1.494e-05,4.17
3803,plates,9684,1.493e-05,4.17
3804,shoulders,9683,1.493e-05,4.17
3805,burnt,9678,1.492e-05,4.17
3806,recorded,9676,1.492e-05,4.17
3807,upper,9674,1.492e-05,4.17
3808,counts,9673,1.492e-05,4.17
3809,tale,9672,1.492e-05,4.17
3810,profit,9672,1.492e-05,4.17
3811,colleague,9669,1.491e-05,4.17
3812,warehouse,9667,1.491e-05,4.17
3813,hostage,9667,1.491e-05,4.17
3814,shore,9666,1.491e-05,4.17
3815,porn,9665,1.49e-05,4.17
3816,miami,9663,1.49e-05,4.17
3817,fifteen,9662,1.49e-05,4.17
3818,visitors,9662,1.49e-05,4.17
3819,bo,9661,1.49e-05,4.17
3820,net,9660,1.49e-05,4.17
3821,insult,9659,1.49e-05,4.17
3822,owen,9658,1.489e-05,4.17
3823,cities,9655,1.489e-05,4.17
3824,causing,9655,1.489e-05,4.17
3825,lemon,9653,1.489e-05,4.17
3826,heal,9653,1.489e-05,4.17
3827,banging,9652,1.488e-05,4.17
3828,honeymoon,9650,1.488e-05,4.17
3829,appeal,9647,1.488e-05,4.17
3830,marshall,9644,1.487e-05,4.17
3831,critical,9636,1.486e-05,4.17
3832,creating,9636,1.486e-05,4.17
3833,scotland,9635,1.486e-05,4.17
3834,crane,9625,1.484e-05,4.17
3835,enormous,9624,1.484e-05,4.17
3836,testimony,9624,1.484e-05,4.17
3837,praise,9619,1.483e-05,4.17
3838,fights,9619,1.483e-05,4.17
3839,indians,9616,1.483e-05,4.17
3840,commission,9616,1.483e-05,4.17
3841,growls,9614,1.483e-05,4.17
3842,nicole,9611,1.482e-05,4.17
3843,sins,9604,1.481e-05,4.17
3844,fraud,9599,1.48e-05,4.17
3845,branch,9598,1.48e-05,4.17
3846,happily,9592,1.479e-05,4.17
3847,bout,9588,1.479e-05,4.17
3848,covering,9576,1.477e-05,4.17
3849,occurred,9568,1.475e-05,4.17
3850,beans,9553,1.473e-05,4.17
3851,raw,9552,1.473e-05,4.17
3852,muscle,9544,1.472e-05,4.17
3853,pages,9543,1.472e-05,4.17
3854,tense,9542,1.471e-05,4.17
3855,relationships,9541,1.471e-05,4.17
3856,management,9540,1.471e-05,4.17
3857,assignment,9538,1.471e-05,4.17
3858,blonde,9536,1.471e-05,4.17
3859,catching,9534,1.47e-05,4.17
3860,exposed,9534,1.47e-05,4.17
3861,canada,9533,1.47e-05,4.17
3862,dont,9523,1.469e-05,4.17
3863,han,9522,1.468e-05,4.17
3864,von,9519,1.468e-05,4.17
3865,comedy,9514,1.467e-05,4.17
3866,marco,9511,1.467e-05,4.17
3867,stroke,9508,1.466e-05,4.17
3868,whistling,9506,1.466e-05,4.17
3869,buildings,9504,1.466e-05,4.17
3870,shaking,9503,1.465e-05,4.17
3871,facility,9502,1.465e-05,4.17
3872,appropriate,9500,1.465e-05,4.17
3873,remarkable,9499,1.465e-05,4.17
3874,transferred,9494,1.464e-05,4.17
3875,drawn,9493,1.464e-05,4.17
3876,tits,9493,1.464e-05,4.17
3877,clicking,9492,1.464e-05,4.17
3878,symbol,9490,1.463e-05,4.17
3879,motor,9489,1.463e-05,4.17
3880,employees,9481,1.462e-05,4.16
3881,ambassador,9480,1.462e-05,4.16
3882,mothers,9479,1.462e-05,4.16
3883,pile,9476,1.461e-05,4.16
3884,feeding,9476,1.461e-05,4.16
3885,soda,9472,1.461e-05,4.16
3886,checks,9469,1.46e-05,4.16
3887,bears,9466,1.46e-05,4.16
3888,cookies,9466,1.46e-05,4.16
3889,slut,9463,1.459e-05,4.16
3890,awfully,9457,1.458e-05,4.16
3891,stepped,9454,1.458e-05,4.16
3892,toys,9454,1.458e-05,4.16
3893,levels,9454,1.458e-05,4.16
3894,differently,9453,1.458e-05,4.16
3895,magnificent,9453,1.458e-05,4.16
3896,steak,9450,1.457e-05,4.16
3897,tube,9449,1.457e-05,4.16
3898,leaders,9449,1.457e-05,4.16
3899,superior,9444,1.456e-05,4.16
3900,herr,9443,1.456e-05,4.16
3901,pan,9442,1.456e-05,4.16
3902,expression,9438,1.455e-05,4.16
3903,currently,9421,1.453e-05,4.16
3904,throne,9410,1.451e-05,4.16
3905,deadly,9410,1.451e-05,4.16
3906,bee,9409,1.451e-05,4.16
3907,tooth,9408,1.451e-05,4.16
3908,depressed,9400,1.45e-05,4.16
3909,potatoes,9398,1.449e-05,4.16
3910,wicked,9391,1.448e-05,4.16
3911,resources,9388,1.448e-05,4.16
3912,native,9386,1.447e-05,4.16
3913,centuries,9384,1.447e-05,4.16
3914,karl,9383,1.447e-05,4.16
3915,poetry,9374,1.446e-05,4.16
3916,multiple,9370,1.445e-05,4.16
3917,cable,9369,1.445e-05,4.16
3918,shortly,9364,1.444e-05,4.16
3919,buzz,9363,1.444e-05,4.16
3920,socks,9361,1.444e-05,4.16
3921,fingerprints,9361,1.444e-05,4.16
3922,goddess,9359,1.443e-05,4.16
3923,chin,9359,1.443e-05,4.16
3924,anxious,9354,1.442e-05,4.16
3925,september,9351,1.442e-05,4.16
3926,colors,9351,1.442e-05,4.16
3927,basketball,9350,1.442e-05,4.16
3928,promises,9347,1.441e-05,4.16
3929,explained,9346,1.441e-05,4.16
3930,appearance,9341,1.44e-05,4.16
3931,musical,9325,1.438e-05,4.16
3932,sends,9325,1.438e-05,4.16
3933,slide,9324,1.438e-05,4.16
3934,aii,9323,1.438e-05,4.16
3935,shawn,9321,1.437e-05,4.16
3936,ultimate,9313,1.436e-05,4.16
3937,pork,9308,1.435e-05,4.16
3938,communication,9307,1.435e-05,4.16
3939,payment,9305,1.435e-05,4.16
