learning_rank,word,wf_rank,wf_pct,wf_zipf,sub_rank,sub_pct,sub_zipf,ox_cefr,ox_pos,learning_score
376,hard,273,0.63,5.53,314,0.84,5.57,A1,"adjective, adverb",0.001299
377,seemed,1616,0.12,4.82,1251,0.14,4.79,,,0.001299
378,bloom,7888,0.02,3.93,6012,0.02,3.91,A2,noun,0.001302
379,buys,7892,0.02,3.93,6014,0.02,3.91,,,0.001302
380,es,7919,0.02,3.93,5993,0.02,3.91,,,0.001302
381,ni,7946,0.02,3.93,5980,0.02,3.91,,,0.001302
382,business,246,0.68,5.56,343,0.75,5.52,A1,noun,0.001303
383,memory,1641,0.12,4.81,1276,0.14,4.78,A1,noun,0.001305
384,helping,1722,0.11,4.78,1204,0.15,4.81,,,0.001305
385,beautifully,8010,0.02,3.92,6139,0.02,3.9,B1,adverb,0.001308
386,wax,8105,0.02,3.92,6114,0.02,3.9,B1,"noun, verb",0.001308
387,wild,1679,0.12,4.8,1310,0.13,4.77,A2,adjective,0.00131
388,fountain,8146,0.02,3.91,6201,0.02,3.89,B1,noun,0.001315
389,landlord,8445,0.01,3.89,5963,0.02,3.91,B1,noun,0.001315
390,costumes,8403,0.01,3.89,6449,0.02,3.87,,,0.001329
391,neighbours,8699,0.01,3.87,6151,0.02,3.89,,,0.001329
392,haul,8551,0.01,3.88,6498,0.02,3.86,,,0.001335
393,wheelchair,8876,0.01,3.86,6324,0.02,3.88,A2,noun,0.001335
394,file,1825,0.1,4.75,1441,0.12,4.72,B2,"noun, verb",0.001338
395,weapons,1848,0.1,4.75,1447,0.12,4.72,,,0.001338
396,over,88,2.23,6.08,110,3.06,6.13,A1,"adverb, preposition",0.001342
397,zip,8747,0.01,3.87,6622,0.02,3.85,B2,noun,0.001342
398,martin,1870,0.1,4.74,1465,0.12,4.71,,,0.001344
399,flying,1997,0.1,4.71,1379,0.13,4.74,,,0.001344
400,lethal,8813,0.01,3.86,6706,0.02,3.84,,,0.001349
401,lynn,8818,0.01,3.86,6686,0.02,3.84,,,0.001349
402,mon,8828,0.01,3.86,6738,0.02,3.84,,,0.001349
403,rains,9085,0.01,3.84,6565,0.02,3.86,,,0.001349
404,makes,330,0.54,5.46,408,0.6,5.42,,,0.001352
405,climbed,8910,0.01,3.85,6796,0.02,3.83,,,0.001356
406,taught,2136,0.09,4.68,1457,0.12,4.71,,,0.001361
407,important,347,0.51,5.44,428,0.57,5.4,A1,adjective,0.001362
408,least,348,0.51,5.44,434,0.57,5.4,B2,"adverb, determiner, pronoun",0.001362
409,grill,9049,0.01,3.84,6936,0.01,3.82,B1,"noun, verb",0.001363
410,heel,9052,0.01,3.84,6965,0.01,3.82,B1,noun,0.001363
411,urine,9121,0.01,3.84,6949,0.01,3.82,,,0.001363
412,calvin,9292,0.01,3.82,6723,0.02,3.84,,,0.001363
413,boil,9139,0.01,3.83,7077,0.01,3.81,A2,verb,0.001371
414,popping,9231,0.01,3.83,6993,0.01,3.81,,,0.001371
415,pack,2224,0.09,4.66,1509,0.11,4.69,A2,"noun, verb",0.001373
416,sunrise,9402,0.01,3.82,7148,0.01,3.8,B1,noun,0.001378
417,fake,2251,0.08,4.65,1537,0.11,4.68,B1,adjective,0.001379
418,comes,432,0.43,5.36,427,0.57,5.4,,,0.001382
419,destined,9732,0.01,3.79,6968,0.01,3.81,,,0.001385
420,weak,2237,0.09,4.66,1678,0.1,4.63,A2,adjective,0.00139
421,spicy,9672,0.01,3.8,7357,0.01,3.78,B1,adjective,0.001392
422,traced,9679,0.01,3.8,7339,0.01,3.78,,,0.001392
423,split,2270,0.08,4.65,1714,0.09,4.62,B2,"adjective, noun, verb",0.001396
424,hips,9761,0.01,3.79,7411,0.01,3.77,,,0.0014
425,banker,9853,0.01,3.78,7551,0.01,3.76,B2,noun,0.001407
426,distraction,9876,0.01,3.78,7525,0.01,3.76,B2,noun,0.001407
427,light,467,0.4,5.33,524,0.44,5.29,B1,"adjective, noun, verb",0.001419
428,front,529,0.36,5.28,504,0.47,5.32,A2,"adjective, noun",0.001424
429,harder,2626,0.07,4.57,1790,0.09,4.6,,,0.001427
430,warning,2564,0.07,4.59,1929,0.08,4.56,B1,noun,0.001433
431,great,138,1.41,5.88,162,1.9,5.93,A1,adjective,0.001434
432,clear,558,0.33,5.25,528,0.44,5.29,B1,"adjective, verb",0.00144
433,outside,563,0.33,5.25,523,0.44,5.29,A2,"adjective, adverb, noun, preposition",0.00144
434,doctors,2728,0.07,4.55,1875,0.08,4.58,,,0.00144
435,last,141,1.35,5.86,164,1.83,5.91,B1,"adverb, determiner, pronoun, verb",0.001444
436,assume,2611,0.07,4.57,2004,0.08,4.54,B1,verb,0.001446
437,da,2782,0.06,4.54,1906,0.08,4.57,,,0.001446
438,headed,2736,0.07,4.55,2087,0.07,4.52,,,0.001459
439,plate,2751,0.07,4.55,2070,0.07,4.52,A2,noun,0.001459
440,attacked,2874,0.06,4.52,1990,0.08,4.55,,,0.001459
441,perfect,639,0.29,5.2,565,0.39,5.24,A2,adjective,0.001468
442,chocolate,3047,0.06,4.49,2072,0.07,4.52,A1,noun,0.001478
443,mirror,3184,0.05,4.47,2173,0.07,4.5,A2,noun,0.001491
444,time,60,3.63,6.29,72,5.05,6.35,B2,"noun, verb",0.001502
445,curious,3289,0.05,4.45,2237,0.07,4.48,B1,adjective,0.001505
446,closing,3218,0.05,4.46,2455,0.06,4.43,,,0.001518
447,questions,739,0.26,5.15,688,0.29,5.11,,,0.00152
448,are,19,10.24,6.74,25,14.6,6.81,A1,be-verb,0.001525
449,ordinary,3517,0.05,4.42,2348,0.06,4.45,B1,adjective,0.001525
450,show,199,0.89,5.68,231,1.21,5.73,A1,"noun, verb",0.001536
451,wire,3460,0.05,4.43,2560,0.06,4.4,B2,"noun, verb",0.001539
452,chief,804,0.24,5.11,716,0.27,5.07,B2,"adjective, noun",0.001544
453,some,69,2.94,6.2,92,4.05,6.26,A1,"determiner, pronoun",0.001546
454,disappointed,3481,0.05,4.42,2635,0.05,4.39,A2,adjective,0.001546
455,saint,3584,0.05,4.41,2658,0.05,4.38,,,0.001553
456,pen,3775,0.04,4.38,2535,0.06,4.41,A1,noun,0.001553
457,michael,880,0.22,5.08,773,0.25,5.04,,,0.001562
458,seven,884,0.22,5.08,770,0.25,5.04,A1,number,0.001562
459,extraordinary,3879,0.04,4.36,2624,0.06,4.39,B1,adjective,0.001567
460,officer,995,0.2,5.03,727,0.26,5.07,A1,noun,0.001568
461,pain,996,0.2,5.03,720,0.27,5.07,B1,noun,0.001568
462,watching,1035,0.2,5.02,746,0.26,5.06,,,0.001575
463,swing,4051,0.04,4.34,2714,0.05,4.37,B2,"noun, verb",0.001582
464,box,962,0.2,5.04,833,0.23,5.0,A1,noun,0.001587
465,certainly,1069,0.19,5.0,764,0.25,5.04,A2,adverb,0.001587
466,eight,1016,0.2,5.02,876,0.21,4.98,A1,number,0.0016
467,play,222,0.76,5.61,324,0.81,5.56,A1,"noun, verb",0.001603
468,steady,4272,0.04,4.31,2821,0.05,4.34,B1,adjective,0.001604
469,spend,1152,0.17,4.97,812,0.23,5.01,A1,verb,0.001606
470,few,226,0.74,5.6,329,0.8,5.55,B1,"determiner, pronoun",0.001609
471,protecting,4322,0.04,4.3,2872,0.05,4.33,,,0.001611
472,underground,4200,0.04,4.32,3119,0.04,4.29,B2,"adjective, adverb",0.001619
473,bar,1213,0.16,4.94,868,0.22,4.98,B1,"noun, verb",0.001626
474,oscar,4256,0.04,4.31,3155,0.04,4.28,,,0.001626
475,fighting,1271,0.15,4.92,916,0.2,4.96,B2,noun,0.001639
476,clay,4358,0.04,4.29,3294,0.04,4.26,,,0.001642
477,judgment,4459,0.04,4.28,3347,0.04,4.25,,,0.001649
478,knight,4461,0.04,4.28,3326,0.04,4.25,,,0.001649
479,loaded,4687,0.03,4.25,3179,0.04,4.28,,,0.001649
480,much,105,1.86,6.0,126,2.57,6.06,A1,"adverb, determiner, pronoun",0.00165
481,one,38,5.49,6.47,50,7.86,6.54,A2,"determiner, number, pronoun",0.001654
482,water,284,0.62,5.52,368,0.67,5.47,B2,"noun, verb",0.001656
483,traveling,4561,0.03,4.27,3404,0.04,4.24,,,0.001657
484,angels,4573,0.03,4.26,3427,0.04,4.23,,,0.001665
485,offense,4619,0.03,4.26,3484,0.04,4.23,,,0.001665
486,lived,1398,0.14,4.88,985,0.19,4.92,,,0.001666
487,far,295,0.59,5.5,389,0.63,5.45,A2,"adjective, adverb",0.001668
488,oxygen,4695,0.03,4.25,3505,0.04,4.22,B1,noun,0.001673
489,ron,4978,0.03,4.22,3349,0.04,4.25,,,0.001673
490,young,364,0.5,5.43,365,0.68,5.48,A1,adjective,0.00168
491,glass,1485,0.13,4.85,1035,0.17,4.89,A1,noun,0.001687
492,slow,1504,0.13,4.85,1032,0.17,4.89,B1,"adjective, adverb, verb",0.001687
493,jumping,4867,0.03,4.23,3608,0.04,4.2,,,0.001689
494,resist,5163,0.03,4.2,3448,0.04,4.23,B1,verb,0.001689
495,wondered,5178,0.03,4.2,3446,0.04,4.23,,,0.001689
496,safely,4979,0.03,4.22,3701,0.03,4.19,B1,adverb,0.001697
497,story,341,0.53,5.45,431,0.57,5.4,A1,noun,0.001699
498,mission,1430,0.14,4.87,1141,0.15,4.83,B1,noun,0.0017
499,bus,1554,0.13,4.83,1081,0.17,4.87,A1,noun,0.0017
500,taking,406,0.46,5.39,397,0.62,5.44,,,0.001705
501,bitter,5008,0.03,4.21,3762,0.03,4.18,B1,adjective,0.001705
502,catching,5107,0.03,4.2,3859,0.03,4.17,,,0.001713
503,loyalty,5435,0.03,4.17,3622,0.04,4.2,B1,noun,0.001713
504,monsters,5439,0.03,4.17,3597,0.04,4.2,,,0.001713
505,keeping,1529,0.13,4.84,1220,0.14,4.8,,,0.001722
506,close,431,0.43,5.36,421,0.58,5.41,A1,"adjective, verb",0.001724
507,with,14,13.18,6.85,29,13.22,6.77,A1,preposition,0.001725
508,fresh,1563,0.13,4.83,1260,0.14,4.79,A2,adjective,0.001729
509,arrived,1682,0.11,4.79,1156,0.15,4.83,,,0.001729
510,bits,5299,0.03,4.18,3958,0.03,4.15,,,0.001729
511,lap,5335,0.03,4.18,3976,0.03,4.15,B2,noun,0.001729
512,rifle,5354,0.03,4.18,3970,0.03,4.15,,,0.001729
513,twins,5643,0.03,4.15,3743,0.03,4.18,,,0.001729
514,acting,1588,0.12,4.82,1278,0.14,4.78,,,0.001736
515,apart,1711,0.11,4.78,1187,0.15,4.82,A2,adverb,0.001736
516,dollars,1717,0.11,4.78,1181,0.15,4.82,,,0.001736
517,herself,1723,0.11,4.78,1174,0.15,4.82,A2,pronoun,0.001736
518,fires,5417,0.03,4.17,4073,0.03,4.14,,,0.001738
519,beans,5660,0.03,4.14,3850,0.03,4.17,,,0.001738
520,fifteen,5681,0.03,4.14,3817,0.03,4.17,A1,number,0.001738
521,animal,1623,0.12,4.81,1314,0.13,4.77,A1,noun,0.001743
522,stone,1676,0.12,4.8,1339,0.13,4.76,A1,noun,0.001751
523,wrapped,5651,0.03,4.15,4177,0.03,4.12,,,0.001755
524,unfortunate,5924,0.02,4.12,4009,0.03,4.15,B1,adjective,0.001755
525,roll,1838,0.1,4.75,1269,0.14,4.79,B2,"noun, verb",0.001758
526,treat,1844,0.1,4.75,1268,0.14,4.79,B2,"noun, verb",0.001758
527,months,446,0.42,5.35,516,0.45,5.3,,,0.001763
528,rage,6004,0.02,4.11,4047,0.03,4.14,B1,noun,0.001763
529,excited,1860,0.1,4.74,1291,0.13,4.78,A1,adjective,0.001765
530,possibly,1770,0.11,4.77,1429,0.12,4.73,A2,adverb,0.001773
531,lee,1905,0.1,4.73,1313,0.13,4.77,,,0.001773
532,plenty,1959,0.1,4.72,1346,0.13,4.76,B1,"noun, pronoun",0.00178
533,willing,1976,0.1,4.72,1347,0.13,4.76,B2,adjective,0.00178
534,ham,5885,0.02,4.12,4440,0.03,4.09,A2,noun,0.00178
535,jewelry,5889,0.02,4.12,4448,0.03,4.09,,,0.00178
536,colin,6120,0.02,4.09,4219,0.03,4.12,,,0.00178
537,smash,6185,0.02,4.09,4173,0.03,4.12,B2,verb,0.00178
538,humble,5973,0.02,4.11,4516,0.03,4.08,B2,adjective,0.001789
539,breaking,1854,0.1,4.74,1500,0.11,4.7,,,0.001795
540,dick,2036,0.09,4.7,1380,0.13,4.74,,,0.001795
541,disturbing,6562,0.02,4.05,4498,0.03,4.08,,,0.001816
542,foul,6574,0.02,4.05,4539,0.03,4.08,B2,adjective,0.001816
543,shooter,6619,0.02,4.05,4494,0.03,4.08,,,0.001816
544,turning,2023,0.1,4.71,1572,0.11,4.67,B1,noun,0.001819
545,planted,6724,0.02,4.04,4620,0.03,4.07,,,0.001824
546,singh,6736,0.02,4.04,4602,0.03,4.07,,,0.001824
547,command,2032,0.09,4.7,1619,0.1,4.66,B1,noun,0.001826
548,proof,2052,0.09,4.7,1620,0.1,4.66,B1,noun,0.001826
549,bodies,2064,0.09,4.69,1641,0.1,4.65,,,0.001834
550,observe,6495,0.02,4.06,4890,0.02,4.03,B1,verb,0.001834
551,crushed,6777,0.02,4.03,4670,0.03,4.06,,,0.001834
552,fill,2297,0.08,4.64,1565,0.11,4.68,A1,verb,0.001842
553,dresses,6565,0.02,4.05,4992,0.02,4.02,,,0.001843
554,retire,6613,0.02,4.05,4993,0.02,4.02,A2,verb,0.001843
555,cannon,6878,0.02,4.02,4795,0.03,4.05,,,0.001843
556,helmet,6917,0.02,4.02,4729,0.03,4.05,B1,noun,0.001843
557,pool,2171,0.09,4.67,1685,0.1,4.63,A1,noun,0.00185
558,shirt,2366,0.08,4.63,1581,0.1,4.67,A1,noun,0.00185
559,strings,6744,0.02,4.04,5060,0.02,4.01,,,0.001852
560,sunset,6745,0.02,4.04,5059,0.02,4.01,B1,noun,0.001852
561,upside,7078,0.02,4.01,4865,0.02,4.04,,,0.001852
562,sex,611,0.31,5.22,624,0.33,5.17,B1,noun,0.001853
563,cream,2383,0.08,4.62,1621,0.1,4.66,A1,"adjective, noun",0.001858
564,unfortunately,2416,0.08,4.62,1596,0.1,4.66,A2,adverb,0.001858
565,usual,2417,0.08,4.62,1608,0.1,4.66,A2,adjective,0.001858
566,kidney,6802,0.02,4.03,5103,0.02,4.0,,,0.001861
567,nicholas,6815,0.02,4.03,5119,0.02,4.0,,,0.001861
568,verdict,6855,0.02,4.03,5121,0.02,4.0,,,0.001861
569,confusing,6884,0.02,4.02,5194,0.02,3.99,B1,adjective,0.00187
570,return,663,0.29,5.19,651,0.31,5.14,A2,"noun, verb",0.001874
571,weeks,669,0.29,5.19,653,0.31,5.14,,,0.001874
572,civilization,6998,0.02,4.01,5319,0.02,3.98,,,0.00188
573,desires,7006,0.02,4.01,5287,0.02,3.98,,,0.00188
574,spinning,7399,0.02,3.98,5087,0.02,4.01,,,0.00188
575,takes,683,0.28,5.18,662,0.3,5.13,,,0.001882
576,fast,767,0.25,5.13,609,0.34,5.18,A1,"adjective, adverb",0.001882
577,fucked,2538,0.07,4.59,1679,0.1,4.63,,,0.001882
578,kinda,2542,0.07,4.59,1698,0.1,4.63,,,0.001882
579,learn,698,0.28,5.17,675,0.3,5.12,A1,verb,0.001889
580,contacted,7111,0.02,4.0,5448,0.02,3.97,,,0.001889
581,suspicion,7506,0.02,3.97,5185,0.02,4.0,B1,noun,0.001889
582,real,229,0.74,5.6,262,1.02,5.66,A1,"adjective, adverb",0.001893
583,bent,7199,0.02,3.99,5501,0.02,3.96,B1,adjective,0.001899
584,dock,7218,0.02,3.99,5502,0.02,3.96,B2,noun,0.001899
585,pirate,7593,0.02,3.96,5240,0.02,3.99,B2,noun,0.001899
586,tricky,7629,0.02,3.96,5206,0.02,3.99,B2,adjective,0.001899
587,giving,734,0.26,5.15,693,0.29,5.1,,,0.001904
588,pond,7374,0.02,3.98,5569,0.02,3.95,B1,noun,0.001908
589,ankle,7415,0.02,3.97,5715,0.02,3.94,A2,noun,0.001918
590,armor,7416,0.02,3.97,5704,0.02,3.94,,,0.001918
591,changed,897,0.22,5.07,667,0.3,5.12,,,0.001926
592,even,108,1.82,5.99,125,2.59,6.06,A2,"adjective, adverb",0.001928
593,butterfly,7891,0.02,3.93,5465,0.02,3.96,A1,noun,0.001928
594,drums,7916,0.02,3.93,5556,0.02,3.96,,,0.001928
595,painter,7955,0.02,3.93,5566,0.02,3.96,A2,noun,0.001928
596,bike,2819,0.06,4.53,1887,0.08,4.57,A1,noun,0.001932
597,yet,269,0.65,5.54,296,0.9,5.6,B1,"adverb, conjunction",0.001934
598,cracking,8020,0.02,3.92,5598,0.02,3.95,,,0.001937
599,receipt,8079,0.02,3.92,5643,0.02,3.95,A2,noun,0.001937
600,runway,8086,0.02,3.92,5570,0.02,3.95,B1,noun,0.001937
601,barnes,7773,0.02,3.94,6020,0.02,3.91,,,0.001947
602,ambition,8116,0.02,3.91,5708,0.02,3.94,A2,noun,0.001947
603,rode,8198,0.02,3.91,5707,0.02,3.94,,,0.001947
604,attack,842,0.23,5.09,776,0.25,5.04,A2,"noun, verb",0.001949
605,born,843,0.23,5.09,758,0.25,5.04,,,0.001949
606,chose,2719,0.07,4.55,2116,0.07,4.51,,,0.001949
607,canceled,8252,0.01,3.9,5755,0.02,3.93,,,0.001957
608,jeffrey,8305,0.01,3.9,5738,0.02,3.93,,,0.001957
609,suffering,2865,0.06,4.53,2212,0.07,4.49,B2,noun,0.001967
610,fought,3060,0.06,4.49,2029,0.08,4.53,,,0.001967
611,ji,8443,0.01,3.89,5904,0.02,3.92,,,0.001967
612,army,921,0.21,5.06,819,0.23,5.01,B1,noun,0.001972
613,still,127,1.55,5.92,135,2.22,5.99,A2,"adjective, adverb",0.001974
614,alcoholic,8114,0.02,3.91,6273,0.02,3.88,B2,"adjective, noun",0.001977
615,sadness,8602,0.01,3.88,6017,0.02,3.91,B1,noun,0.001977
616,shiny,8607,0.01,3.88,5977,0.02,3.91,B1,adjective,0.001977
617,completely,1070,0.19,5.0,752,0.25,5.05,B1,adverb,0.00198
618,vet,8376,0.01,3.9,6383,0.02,3.87,B1,noun,0.001988
619,sharply,8484,0.01,3.89,6502,0.02,3.86,B2,adverb,0.001998
620,joyce,8807,0.01,3.86,6145,0.02,3.89,,,0.001998
621,marks,3073,0.06,4.49,2374,0.06,4.45,,,0.002002
622,karma,8563,0.01,3.88,6673,0.02,3.85,,,0.002008
623,pointless,8590,0.01,3.88,6635,0.02,3.85,B2,adjective,0.002008
624,deeply,3358,0.05,4.44,2225,0.07,4.48,A2,adverb,0.002011
625,ice,1081,0.19,5.0,932,0.2,4.95,A1,noun,0.00202
626,fear,1184,0.17,4.95,839,0.22,5.0,B2,"noun, verb",0.00202
627,letter,1196,0.17,4.95,825,0.23,5.0,A1,noun,0.00202
628,defend,3159,0.05,4.47,2439,0.06,4.43,B1,verb,0.00202
629,parking,3188,0.05,4.47,2417,0.06,4.43,B1,noun,0.00202
630,carnival,8765,0.01,3.86,6764,0.02,3.83,B2,noun,0.002029
631,pumpkin,9234,0.01,3.83,6530,0.02,3.86,B2,noun,0.002029
632,sorted,9253,0.01,3.83,6514,0.02,3.86,,,0.002029
633,death,385,0.47,5.4,376,0.66,5.46,A2,noun,0.002035
634,pay,390,0.47,5.4,378,0.66,5.46,A1,"noun, verb",0.002035
635,clients,3284,0.05,4.45,2541,0.06,4.41,,,0.002038
636,freed,8931,0.01,3.85,6941,0.01,3.82,,,0.00204
637,tunnels,9414,0.01,3.82,6639,0.02,3.85,,,0.00204
638,wings,3404,0.05,4.44,2575,0.06,4.4,,,0.002047
639,pot,3647,0.05,4.4,2412,0.06,4.44,B1,noun,0.002047
640,long,150,1.2,5.81,172,1.72,5.88,A2,"adjective, adverb",0.002049
641,rich,1318,0.15,4.91,918,0.2,4.96,A1,adjective,0.002053
642,feels,1338,0.15,4.9,935,0.2,4.95,,,0.002061
643,hairy,9615,0.01,3.8,6786,0.02,3.83,B2,adjective,0.002061
644,belt,3471,0.05,4.42,2648,0.05,4.38,A2,noun,0.002066
645,sucks,3789,0.04,4.38,2494,0.06,4.42,,,0.002066
646,dances,9729,0.01,3.79,6957,0.01,3.82,,,0.002072
647,probation,9800,0.01,3.79,6954,0.01,3.82,,,0.002072
648,office,389,0.47,5.4,483,0.49,5.34,A1,noun,0.002081
649,doom,9459,0.01,3.81,7318,0.01,3.78,B2,noun,0.002083
650,supermarket,9966,0.01,3.78,7029,0.01,3.81,A1,noun,0.002083
651,glory,3884,0.04,4.36,2585,0.06,4.4,B1,noun,0.002085
652,old,174,1.05,5.75,187,1.5,5.82,A1,adjective,0.002092
653,cavalry,9580,0.01,3.8,7491,0.01,3.77,,,0.002094
654,queen,1466,0.13,4.86,992,0.18,4.91,A2,noun,0.002095
655,theater,3988,0.04,4.35,2619,0.06,4.39,,,0.002095
656,grow,1344,0.15,4.9,1100,0.16,4.85,A1,verb,0.002104
657,same,155,1.18,5.8,230,1.21,5.73,A1,"adjective, adverb, pronoun",0.002106
658,definite,9870,0.01,3.78,7705,0.01,3.75,B1,adjective,0.002116
659,house,186,0.96,5.71,203,1.35,5.78,A1,noun,0.002121
660,otherwise,1401,0.14,4.88,1158,0.15,4.83,B1,adverb,0.002121
661,nine,1431,0.14,4.87,1183,0.15,4.82,A1,number,0.00213
662,engine,1524,0.13,4.84,1253,0.14,4.79,B1,noun,0.002157
663,ian,4163,0.04,4.32,3186,0.04,4.28,,,0.002163
664,stones,4273,0.04,4.31,3233,0.04,4.27,,,0.002173
665,realise,4625,0.03,4.26,3038,0.05,4.3,,,0.002184
666,trigger,4723,0.03,4.25,3094,0.04,4.29,B1,noun,0.002194
667,correct,1689,0.11,4.79,1392,0.12,4.74,B2,"adjective, verb",0.002202
668,hoped,4456,0.04,4.28,3385,0.04,4.24,,,0.002204
669,odds,4471,0.04,4.28,3411,0.04,4.24,,,0.002204
670,who,53,4.08,6.34,64,6.03,6.43,A1,pronoun,0.002208
671,hour,675,0.28,5.18,562,0.39,5.24,A1,noun,0.00221
672,nor,1732,0.11,4.78,1417,0.12,4.73,B1,conjunction,0.002211
673,tells,1740,0.11,4.78,1415,0.12,4.73,,,0.002211
674,closer,1891,0.1,4.73,1285,0.14,4.78,,,0.002211
675,pays,4622,0.03,4.26,3503,0.04,4.22,,,0.002225
676,rain,2012,0.1,4.71,1333,0.13,4.76,A1,"noun, verb",0.00223
677,sound,742,0.26,5.15,586,0.37,5.21,A2,"adjective, noun, verb",0.002236
678,wheels,4728,0.03,4.25,3560,0.04,4.21,,,0.002236
679,fence,5037,0.03,4.21,3365,0.04,4.25,A2,noun,0.002236
680,sink,5081,0.03,4.21,3366,0.04,4.25,B1,"noun, verb",0.002236
681,souls,5086,0.03,4.21,3351,0.04,4.25,,,0.002236
682,investigation,1831,0.1,4.75,1506,0.11,4.7,B1,noun,0.00224
683,precisely,5154,0.03,4.2,3379,0.04,4.24,B2,adverb,0.002246
684,prepared,1875,0.1,4.74,1517,0.11,4.69,B1,adjective,0.002249
685,until,223,0.76,5.61,338,0.78,5.54,A1,"conjunction, preposition",0.002252
686,pole,4879,0.03,4.23,3673,0.04,4.19,B1,noun,0.002257
687,serial,4892,0.03,4.23,3721,0.03,4.19,B2,adjective,0.002257
688,restaurant,2125,0.09,4.68,1406,0.12,4.73,A1,noun,0.002259
689,pieces,1957,0.1,4.72,1585,0.1,4.67,,,0.002268
690,for,9,18.99,7.01,15,17.97,6.9,A1,"conjunction, preposition",0.002274
691,keith,5429,0.03,4.17,3595,0.04,4.21,,,0.002278
692,worth,726,0.27,5.16,690,0.29,5.1,B1,adjective,0.00228
693,stepped,5165,0.03,4.2,3891,0.03,4.16,,,0.002289
694,kicking,5513,0.03,4.16,3643,0.04,4.2,,,0.002289
695,open,314,0.56,5.48,333,0.8,5.55,A1,"adjective, verb",0.002301
696,ancient,2099,0.09,4.68,1703,0.1,4.63,A2,adjective,0.002307
697,snow,2231,0.09,4.66,1761,0.09,4.61,A2,"noun, verb",0.002327
698,destroyed,2437,0.08,4.61,1598,0.1,4.66,,,0.002327
699,ticket,2468,0.08,4.61,1609,0.1,4.66,A1,noun,0.002327
700,planes,5532,0.03,4.16,4247,0.03,4.12,,,0.002334
701,sunshine,5556,0.03,4.16,4168,0.03,4.12,A1,noun,0.002334
702,cookies,5868,0.02,4.12,3888,0.03,4.16,,,0.002334
703,birds,2474,0.07,4.6,1638,0.1,4.65,,,0.002337
704,bacon,5573,0.03,4.15,4269,0.03,4.11,B1,noun,0.002345
705,burst,5579,0.03,4.15,4275,0.03,4.11,B1,verb,0.002345
706,deserved,5673,0.03,4.14,4393,0.03,4.1,,,0.002356
707,pearl,5721,0.03,4.14,4353,0.03,4.1,B2,noun,0.002356
708,alike,5756,0.03,4.13,4460,0.03,4.09,B1,"adjective, adverb",0.002368
709,retreat,5833,0.03,4.13,4431,0.03,4.09,B2,"noun, verb",0.002368
710,familiar,2442,0.08,4.61,1955,0.08,4.56,A2,adjective,0.002378
711,gently,6249,0.02,4.08,4245,0.03,4.12,B2,adverb,0.00238
712,pockets,6281,0.02,4.08,4198,0.03,4.12,,,0.00238
713,tragic,6307,0.02,4.08,4185,0.03,4.12,B1,adjective,0.00238
714,ball,961,0.2,5.04,861,0.22,4.98,A1,noun,0.00239
715,unless,1131,0.18,4.98,768,0.25,5.04,B1,conjunction,0.00239
716,arrives,5933,0.02,4.11,4604,0.03,4.07,,,0.002391
717,petty,6394,0.02,4.07,4257,0.03,4.11,B2,adjective,0.002391
718,spencer,6418,0.02,4.07,4280,0.03,4.11,,,0.002391
719,sunny,6420,0.02,4.07,4283,0.03,4.11,A1,adjective,0.002391
720,his,34,6.03,6.51,68,5.79,6.41,A1,"determiner, pronoun",0.002396
721,hit,421,0.44,5.37,396,0.62,5.44,A2,"noun, verb",0.002396
722,make,87,2.23,6.08,105,3.35,6.17,A1,"noun, verb",0.002399
723,exciting,2790,0.06,4.54,1838,0.09,4.59,A1,adjective,0.002399
724,faithful,6050,0.02,4.1,4650,0.03,4.06,B1,adjective,0.002403
725,happier,6477,0.02,4.06,4359,0.03,4.1,,,0.002403
726,shadows,6518,0.02,4.06,4387,0.03,4.1,,,0.002403
727,able,352,0.5,5.43,468,0.51,5.36,B1,adjective,0.002405
728,factory,2735,0.07,4.55,2168,0.07,4.5,A1,noun,0.002442
729,duncan,6897,0.02,4.02,4703,0.03,4.06,,,0.002451
730,jury,3070,0.06,4.49,2015,0.08,4.54,B2,noun,0.002453
731,said,100,1.9,6.01,117,2.84,6.1,,,0.002455
732,child,500,0.37,5.3,459,0.53,5.37,A1,noun,0.002459
733,subway,6630,0.02,4.05,5092,0.02,4.01,A1,noun,0.002463
734,meal,3113,0.06,4.48,2030,0.08,4.53,A1,noun,0.002464
735,behind,509,0.36,5.29,464,0.52,5.36,A1,"adverb, preposition",0.002469
736,kindly,7150,0.02,4.0,4846,0.02,4.04,B1,"adjective, adverb",0.002475
737,kindness,7151,0.02,4.0,4811,0.02,4.04,B1,noun,0.002475
738,wise,2975,0.06,4.51,2317,0.06,4.46,A2,adjective,0.002486
739,lobby,6806,0.02,4.03,5195,0.02,3.99,B2,noun,0.002488
740,practicing,7264,0.02,3.99,4940,0.02,4.03,,,0.002488
741,broken,1387,0.14,4.88,949,0.2,4.94,A1,adjective,0.002489
742,cooking,3287,0.05,4.45,2163,0.07,4.5,A2,noun,0.002497
743,luke,3312,0.05,4.45,2154,0.07,4.5,,,0.002497
744,chairs,6881,0.02,4.02,5313,0.02,3.98,,,0.0025
745,mansion,6933,0.02,4.02,5284,0.02,3.98,B2,noun,0.0025
746,hearts,3367,0.05,4.44,2179,0.07,4.49,,,0.002508
747,walking,1472,0.13,4.86,976,0.19,4.92,A2,noun,0.002509
