word,cefrj_cefr,ox5k_cefr,cefrj_pos,ox5k_pos,voice_url
sailing,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sai/saili/sailing__us_3.ogg
salad,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sal/salad/salad__us_2.ogg
same,A1,A1,pronoun,"adjective, adverb, pronoun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sam/same_/same__us_1.ogg
sand,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/san/sand_/sand__us_1.ogg
sandwich,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/san/sandw/sandwich__us_1_rr.ogg
saturday,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sat/satur/saturday__us_1_rr.ogg
sauce,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sau/sauce/sauce__us_1.ogg
scandal,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sca/scand/scandal__us_1.ogg
scene,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sce/scene/scene__us_1.ogg
scheme,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sch/schem/scheme__us_1.ogg
school,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sch/schoo/school__us_1.ogg
science,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sci/scien/science__us_2.ogg
scientist,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sci/scien/scientist__us_1.ogg
scratch,B2,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/scr/scrat/scratch__us_1.ogg
sculpture,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/scu/sculp/sculpture__us_2.ogg
sea,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sea/sea__/sea__us_1.ogg
second,A2,A2,pronoun,"adverb, determiner, noun, ordinal number",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sec/secon/second__us_3.ogg
secret,A2,A2,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sec/secre/secret__us_1.ogg
secretary,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sec/secre/secretary__us_2.ogg
section,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sec/secti/section__us_2.ogg
sector,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sec/secto/sector__us_2.ogg
security,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sec/secur/security__us_2.ogg
see,A1,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/see/see__/see__us_1.ogg
seem,A2,A2,verb,linking verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/see/seem_/seem__us_1.ogg
select,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sel/selec/select__us_1.ogg
sell,A1,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sel/sell_/sell__us_1.ogg
seminar,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sem/semin/seminar__us_1.ogg
sensitive,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sen/sensi/sensitive__us_4.ogg
september,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sep/septe/september__us_2.ogg
serve,A2,A2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ser/serve/serve__us_1.ogg
setting,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/set/setti/setting__us_1.ogg
seven,A1,A1,number,number,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sev/seven/seven__us_1.ogg
seventeen,A1,A1,number,number,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sev/seven/seventeen__us_3.ogg
seventy,A1,A1,number,number,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sev/seven/seventy__us_3.ogg
several,A2,A2,pronoun,"determiner, pronoun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sev/sever/several__us_2.ogg
sex,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sex/sex__/sex__us_1.ogg
sexy,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sex/sexy_/sexy__us_1.ogg
shake,B1,B1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sha/shake/shake__us_1.ogg
shall,A2,A2,modal auxiliary,modal verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sha/shall/shall__us_1_rr.ogg
she,A1,A1,pronoun,pronoun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/she/she__/she__us_1.ogg
sheep,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/she/sheep/sheep__us_1.ogg
shift,B1,B1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/shi/shift/shift__us_1.ogg
shiny,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/shi/shiny/shiny__us_2.ogg
shirt,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/shi/shirt/shirt__us_1.ogg
shock,B2,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/shock/shock__us_1.ogg
shoe,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/shoe_/shoe__us_1.ogg
shooting,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/shoot/shooting__us_3.ogg
shopping,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/shopp/shopping__us_1.ogg
short,A1,A1,adverb,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/short/short__us_1.ogg
short-term,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/short/short_term_1_us_1.ogg
should,A1,A1,modal auxiliary,modal verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/shoul/should__us_4_rr.ogg
show,A1,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/show_/show__us_1.ogg
shut,A2,A2,verb,"adjective, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/shu/shut_/shut__us_1.ogg
sick,A1,A1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sic/sick_/sick__us_1.ogg
signal,B1,B1,noun,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sig/signa/signal__us_4.ogg
significantly,B2,B2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sig/signi/significantly__us_1.ogg
silent,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sil/silen/silent__us_1.ogg
silver,A2,A2,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sil/silve/silver__us_1.ogg
similarity,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sim/simil/similarity__us_1.ogg
similarly,B1,B1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sim/simil/similarly__us_1.ogg
simple,A2,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sim/simpl/simple__us_1.ogg
sincere,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sin/since/sincere__us_1.ogg
sing,A1,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sin/sing_/sing__us_1.ogg
singer,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sin/singe/singer__us_1.ogg
singing,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sin/singi/singing__us_1.ogg
sink,B1,B1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sin/sink_/sink__us_1.ogg
sister,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sis/siste/sister__us_1.ogg
sit,A1,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sit/sit__/sit__us_1.ogg
six,A1,A1,number,number,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/six/six__/six__us_1.ogg
sixteen,A1,A1,number,number,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/six/sixte/sixteen__us_1.ogg
sixty,A1,A1,number,number,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/six/sixty/sixty__us_1.ogg
skiing,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ski/skiin/skiing__us_1.ogg
skill,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ski/skill/skill__us_1.ogg
skilled,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ski/skill/skilled__us_1.ogg
skirt,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ski/skirt/skirt__us_1.ogg
slide,B2,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sli/slide/slide__us_1.ogg
slightly,B1,B1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sli/sligh/slightly__us_1.ogg
slowly,A2,A2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/slo/slowl/slowly__us_1.ogg
small,A1,A1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sma/small/small__us_4.ogg
smoke,A2,A2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/smo/smoke/smoke__us_1.ogg
snake,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sna/snake/snake__us_1.ogg
so,A1,A1,conjunction,"adverb, conjunction",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/so_/so__u/so__us_1.ogg
so-called,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/so_/so_ca/so_called_1_us_1.ogg
soap,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/soa/soap_/soap__us_1.ogg
society,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/soc/socie/society__us_3.ogg
sock,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/soc/sock_/sock__us_1.ogg
soft,A2,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sof/soft_/soft__us_5.ogg
soil,B1,B1,verb,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/soi/soil_/soil__us_1.ogg
solar,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sol/solar/solar__us_2.ogg
soldier,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sol/soldi/soldier__us_2.ogg
solid,B1,B1,adjective,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sol/solid/solid__us_1.ogg
solution,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sol/solut/solution__us_2.ogg
some,A1,A1,pronoun,"determiner, pronoun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/som/some_/some__us_9_rr.ogg
someone,A1,A1,pronoun,pronoun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/som/someo/someone__us_2.ogg
something,A1,A1,pronoun,pronoun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/som/somet/something__us_2.ogg
somewhat,B2,B2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/som/somew/somewhat__us_1.ogg
somewhere,A2,A2,adverb,"adverb, pronoun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/som/somew/somewhere__us_2.ogg
son,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/son/son__/son__us_1.ogg
song,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/son/song_/song_1_us_1.ogg
soon,A1,A1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/soo/soon_/soon__us_1.ogg
sophisticated,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sop/sophi/sophisticated__us_1.ogg
sorry,A1,A1,adjective,"adjective, exclamation",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sor/sorry/sorry__us_1_rr.ogg
soup,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sou/soup_/soup__us_1.ogg
source,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sou/sourc/source__us_1.ogg
southern,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sou/south/southern__us_2.ogg
spare,B2,B2,verb,"adjective, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/spa/spare/spare__us_1.ogg
speak,A1,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/spe/speak/speak__us_1.ogg
speaker,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/spe/speak/speaker__us_1.ogg
special,A1,A1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/spe/speci/special__us_1.ogg
species,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/spe/speci/species__us_1_rr.ogg
specific,A2,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/spe/speci/specific__us_1.ogg
specify,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/spe/speci/specify__us_1.ogg
spend,A1,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/spe/spend/spend__us_1.ogg
spicy,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/spi/spicy/spicy__us_1.ogg
spirit,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/spi/spiri/spirit__us_1.ogg
spite,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/spi/spite/spite__us_1.ogg
split,B2,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/spl/split/split__us_1.ogg
spokesman,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/spo/spoke/spokesman__us_1.ogg
spokeswoman,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/spo/spoke/spokesman__us_2.ogg
sponsor,B2,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/spo/spons/sponsor__us_1.ogg
spoon,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/spo/spoon/spoon__us_1.ogg
sport,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/spo/sport/sport__us_1.ogg
spread,B2,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/spr/sprea/spread__us_1.ogg
spring,A1,A1,noun,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/spr/sprin/spring__us_1.ogg
square,A2,A2,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/squ/squar/square__us_1.ogg
stair,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sta/stair/stair__us_1.ogg
standard,B1,B1,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sta/stand/standard__us_2.ogg
starve,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sta/starv/starve__us_1.ogg
station,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sta/stati/station__us_2.ogg
steal,A2,A2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ste/steal/steal__us_1.ogg
stick,B1,B1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sti/stick/stick__us_1.ogg
stiff,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sti/stiff/stiff__us_1.ogg
stimulate,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sti/stimu/stimulate__us_1.ogg
stock,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sto/stock/stock__us_1.ogg
stomach,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sto/stoma/stomach__us_1.ogg
stop,A1,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sto/stop_/stop__us_1.ogg
storm,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sto/storm/storm__us_1.ogg
story,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sto/story/story__us_1.ogg
strategy,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/str/strat/strategy__us_1.ogg
street,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/str/stree/street__us_1.ogg
strictly,B2,B2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/str/stric/strictly__us_1.ogg
stroke,B2,B2,verb,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/str/strok/stroke__us_1.ogg
strong,A1,A1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/str/stron/strong__us_1.ogg
structure,A2,A2,noun,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/str/struc/structure__us_2.ogg
struggle,B2,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/str/strug/struggle__us_2.ogg
student,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/stu/stude/student__us_1.ogg
studio,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/stu/studi/studio__us_2.ogg
study,A1,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/stu/study/study__us_2.ogg
submit,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sub/submi/submit__us_1.ogg
suburb,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sub/subur/suburb__us_1.ogg
succeed,A2,A2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/suc/succe/succeed__us_2.ogg
such,A2,A2,pronoun,"determiner, pronoun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/suc/such_/such__us_1.ogg
suffer,B1,B1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/suf/suffe/suffer__us_2.ogg
suffering,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/suf/suffe/suffering__us_1_rr.ogg
sufficiently,B2,B2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/suf/suffi/sufficiently__us_1.ogg
sugar,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sug/sugar/sugar__us_2.ogg
suggest,A2,A2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sug/sugge/suggest__us_1_rr.ogg
suit,A2,A2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sui/suit_/suit__us_1.ogg
summer,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sum/summe/summer__us_2.ogg
sun,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sun/sun__/sun__us_1.ogg
sunday,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sun/sunda/sunday__us_1_rr.ogg
supermarket,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sup/super/supermarket__us_1.ogg
supporter,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sup/suppo/supporter__us_1.ogg
surely,B1,B1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sur/surel/surely__us_1_rr.ogg
surface,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sur/surfa/surface__us_1.ogg
surprised,A2,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sur/surpr/surprised__us_1_rr.ogg
surprising,A2,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sur/surpr/surprising__us_1_rr.ogg
suspect,B2,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sus/suspe/suspect__us_3.ogg
suspend,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sus/suspe/suspend__us_1.ogg
sweep,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/swe/sweep/sweep__us_1.ogg
sweet,A2,A2,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/swe/sweet/sweet__us_1.ogg
swimming,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/swi/swimm/swimming__us_2.ogg
symbol,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sym/symbo/symbol__us_1.ogg
sympathetic,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sym/sympa/sympathetic__us_1.ogg
symptom,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sym/sympt/symptom__us_2.ogg
system,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sys/syste/system__us_1.ogg
table,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tab/table/table__us_1.ogg
tag,B2,B2,noun,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tag/tag__/tag__us_1.ogg
take,A1,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tak/take_/take__us_1.ogg
talented,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tal/talen/talented__us_3.ogg
tall,A1,A1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tal/tall_/tall__us_1.ogg
tap,B2,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tap/tap__/tap__us_1.ogg
tape,B1,B1,verb,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tap/tape_/tape__us_1.ogg
target,A2,A2,noun,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tar/targe/target__us_1.ogg
task,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tas/task_/task__us_1.ogg
tax,B1,B1,noun,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tax/tax__/tax__us_1.ogg
taxi,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tax/taxi_/taxi__us_2.ogg
tea,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tea/tea__/tea__us_1.ogg
teach,A1,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tea/teach/teach__us_1.ogg
teacher,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tea/teach/teacher__us_1.ogg
team,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tea/team_/team__us_1.ogg
technique,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tec/techn/technique__us_2.ogg
teenage,A2,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tee/teena/teenage__us_2.ogg
television,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tel/telev/television__us_1.ogg
tell,A1,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tel/tell_/tell__us_1.ogg
temperature,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tem/tempe/temperature__us_1.ogg
temporarily,B2,B2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tem/tempo/temporarily__us_1.ogg
ten,A1,A1,number,number,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/ten/ten__/ten__us_1.ogg
tend,B1,B1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/ten/tend_/tend__us_1.ogg
tennis,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/ten/tenni/tennis__us_3.ogg
